RestaurantID,RestaurantName,CountryCode,City,Address,Locality,LocalityVerbose,Cuisines,Currency,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Switch_to_order_menu,Price_range,Votes,Average_Cost_for_two,Rating
18424648,Aggarwal Sweets,1,New Delhi,B 80| Shree Anand Bhawan| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,Mithai| Street Food,Indian Rupees(Rs.),No,No,No,No,1,0,100,1
18376497,Always Eat Green,1,New Delhi,A-60 New Ashok Nagar| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,North Indian| South Indian| Chinese,Indian Rupees(Rs.),No,No,No,No,1,0,300,1
18377898,Anjali Resaturant,1,New Delhi,B-72| New Ashok Nagar| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,North Indian,Indian Rupees(Rs.),No,No,No,No,1,0,200,1
18423889,Annapoorna Bhojanalya,1,New Delhi,B-17| Om Sai Complex| New Ashok Nagar| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,North Indian,Indian Rupees(Rs.),No,No,No,No,1,0,100,1
18424638,Anupam Eating Point,1,New Delhi,A-60| New Ashok Nagar| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,North Indian,Indian Rupees(Rs.),No,No,No,No,1,0,150,1
18424661,Bikaner Rasoi,1,New Delhi,Plaza Market| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,North Indian,Indian Rupees(Rs.),No,No,No,No,1,0,250,1
18375390,Cafe Mom,1,New Delhi,B-62| New Ashok Nagar| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,North Indian,Indian Rupees(Rs.),No,No,No,No,1,2,100,1
18377902,Cafe Youth,1,New Delhi,Main Road| Near BSES Office| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,Chinese,Indian Rupees(Rs.),No,No,No,No,1,1,350,1
18430246,Cake Express,1,New Delhi,E - 477| Shop 21| Krishna Complex| New Ashok Nagar| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,Bakery,Indian Rupees(Rs.),No,No,No,No,1,1,350,1
18425318,Cake Knighter,1,New Delhi,Opposite East End Apartments| New Ashok Nagar| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,Bakery,Indian Rupees(Rs.),No,No,No,No,1,0,300,1
18336496,Catchup Green,1,New Delhi,Shop SW4| Plot 1| LSC| Vardhaman Plaza| Opposite Delux Apartments| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,Fast Food,Indian Rupees(Rs.),No,No,No,No,1,3,300,1
18429388,D Food,1,New Delhi,C-306| New Ashok Nagar| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,North Indian| Street Food,Indian Rupees(Rs.),No,No,No,No,1,0,200,1
18499026,Delicious Cake,1,New Delhi,E-77| Main Road| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,Bakery,Indian Rupees(Rs.),No,No,No,No,1,0,300,1
18424202,Famous Parantha and Poori Sabzi,1,New Delhi,44| Gali Number 1| Block A| New Ashok Nagar| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,North Indian,Indian Rupees(Rs.),No,No,No,No,1,0,50,1
18434964,FM Biryani Point,1,New Delhi,D-78| Opposite Akbari Masjid| New Ashok Nagar| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,Biryani,Indian Rupees(Rs.),No,No,No,No,1,0,150,1
18377909,Food Plaza,1,New Delhi,Shop 5| DDA Market| Near Maharaja Agarsen College| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,Chinese| Fast Food,Indian Rupees(Rs.),No,No,No,No,1,0,250,1
18390095,Foodiez,1,New Delhi,G 24| Sunrise Vardhman Plaza| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,Street Food,Indian Rupees(Rs.),No,No,No,No,1,2,150,1
18423894,Goli Vada Pav No. 1,1,New Delhi,G-16| Vardhman Sunrise Plaza| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,Street Food,Indian Rupees(Rs.),No,No,No,No,1,3,100,1
18414502,Hyderabad's Delight,1,New Delhi,102| Abhinav Apartment| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,Hyderabadi| Biryani,Indian Rupees(Rs.),No,No,No,No,1,1,400,1
18419424,Khan Tandoori Hub,1,New Delhi,D-77| New Ashok Nagar| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,North Indian| Mughlai,Indian Rupees(Rs.),No,No,No,No,2,0,500,1
18377900,Khan Tandoori Nights,1,New Delhi,C-II -205| New Ashok Nagar| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,Mughlai,Indian Rupees(Rs.),No,No,No,No,1,0,400,1
18424582,Meatwale.com,1,New Delhi,G-23| Vardhman Sunrise Plaza| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,Raw Meats,Indian Rupees(Rs.),No,No,No,No,1,0,150,1
18424654,New Aggarwal Sweets & Fast Food,1,New Delhi,B 79| New Ashok Nagar| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,Mithai| Fast Food,Indian Rupees(Rs.),No,No,No,No,1,0,150,1
18424650,Night Munchers,1,New Delhi,D-30| Near Bharti Chowk| New Ashok Nagar| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,North Indian,Indian Rupees(Rs.),No,No,No,No,2,0,500,1
18423118,Old Moradabadi Chicken Corner,1,New Delhi,B116| Opposite Metro Pillar 164| New Ashok Nagar| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,North Indian,Indian Rupees(Rs.),No,No,No,No,1,0,400,1
18251459,Richa's Bakery,1,New Delhi,Shop 21| E-447| Krishna Complex| New Ashok Nagar| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,Bakery,Indian Rupees(Rs.),No,No,No,No,1,1,400,1
18424208,Riyaz Biryani Corner,1,New Delhi,A-440| New Ashok Nagar| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,Biryani| North Indian,Indian Rupees(Rs.),No,No,No,No,1,0,150,1
18424656,Rudra The Dhaba,1,New Delhi,C-2| 205-206| Sarpanch Complex| New Ashok Nagar| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,North Indian,Indian Rupees(Rs.),No,No,No,No,1,0,200,1
18375387,Seven Star Pizza,1,New Delhi,B-69| New Ashok Nagar| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,Pizza,Indian Rupees(Rs.),No,No,No,No,1,0,400,1
18424200,Shahi Muradabadi Chicken Biryani,1,New Delhi,Block-1| Sarpanch Chowk| New Ashok Nagar| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,Biryani,Indian Rupees(Rs.),No,No,No,No,1,0,150,1
18377895,Shree Krishna Restaurant,1,New Delhi,Below Metro Station| New Ashok Nagar| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,North Indian| Chinese,Indian Rupees(Rs.),No,No,No,No,1,1,200,1
300961,Shree Sai Bhog,1,New Delhi,4| DDA Market| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,Chinese| North Indian| South Indian,Indian Rupees(Rs.),No,No,No,No,1,3,250,1
18424640,Soni Food Court,1,New Delhi,B-365| Sangam Street| New Ashok Nagar| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,North Indian,Indian Rupees(Rs.),No,No,No,No,1,0,150,1
18424584,South Street Cafe,1,New Delhi,Shop 4| DDA Market| Near Maharaja Agrasen College| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,South Indian,Indian Rupees(Rs.),No,No,No,No,1,2,200,1
18424188,Special Chicken Biryani,1,New Delhi,B-147| Lane 3| New Ashok Nagar| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,Biryani,Indian Rupees(Rs.),No,No,No,No,1,0,100,1
18372694,Sweets n Treats,1,New Delhi,Main Market| New Ashok Nagar| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,Street Food,Indian Rupees(Rs.),No,No,No,No,1,0,50,1
18371398,The Royal Prestige,1,New Delhi,A-435| New Ashok Nagar| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,North Indian| South Indian,Indian Rupees(Rs.),No,No,No,No,1,1,100,1
18409206,Twenty Four Seven,1,New Delhi,M/S Noida Automobiles| Indian Oil Petrol Pump| Sector 14 A| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,Fast Food| North Indian,Indian Rupees(Rs.),No,No,No,No,1,0,300,1
18429386,Two Friends Roll Corner,1,New Delhi,A-124| New Ashok Nagar| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,Fast Food| Street Food,Indian Rupees(Rs.),No,No,No,No,1,0,100,1
18396190,Waikiki,1,New Delhi,A-103| New Ashok Nagar| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,Chinese| North Indian,Indian Rupees(Rs.),No,No,No,No,1,0,400,1
18424192,Zaika Chicken Corner,1,New Delhi,B 1363| East End Apartments| Main Road| New Ashok Nagar| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,Biryani| North Indian,Indian Rupees(Rs.),No,No,No,No,1,0,150,1
18499493,Zombiez,1,New Delhi,E 379| Khosla Complex| Samrat Apartment| Vasundhara Enclave| New Delhi,Vasundhara Enclave,Vasundhara Enclave| New Delhi,Chinese| North Indian,Indian Rupees(Rs.),No,No,No,No,2,0,500,1
18322647,366 Junction,1,New Delhi,A-1| 2nd Floor| Near Old Gupta Colony| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,Cafe| North Indian| Chinese,Indian Rupees(Rs.),Yes,No,No,No,2,43,800,3.3
6654,Black & Brew,1,New Delhi,Shop 1| Single Story| Near Hanuman Mandir| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,Chinese,Indian Rupees(Rs.),No,No,No,No,1,25,300,3.1
300941,Hari Om Bhojanalaya,1,New Delhi,H-149| Old Gupta Colony| Opposite Kalyan Vihar| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,North Indian,Indian Rupees(Rs.),No,No,No,No,1,43,300,3.4
18263693,Nalwa's Hotspot,1,New Delhi,B-85| Old Gupta Colony| Near Kalyan Vihar| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,Chinese,Indian Rupees(Rs.),No,No,No,No,1,10,300,3.1
18245248,Pasta Hub,1,New Delhi,27-C| Main Road| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,Italian,Indian Rupees(Rs.),No,No,No,No,1,16,200,3
305275,Rock n Wood Cafe,1,New Delhi,3/39| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,North Indian| Chinese,Indian Rupees(Rs.),No,Yes,No,No,2,168,500,3.4
18337490,Roll Corner,1,New Delhi,C-24| Single Storey| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,Fast Food,Indian Rupees(Rs.),No,Yes,No,No,1,12,200,3.3
312364,Shree Nandhini Cafe,1,New Delhi,3/1| Double Storey| Opposite Hanuman Mandir| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,South Indian| Chinese,Indian Rupees(Rs.),No,No,No,No,1,27,350,3.3
312422,Sindhi Dhaba,1,New Delhi,Main Road| Near Double Storey| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,North Indian,Indian Rupees(Rs.),No,No,No,No,1,19,200,2.9
18359295,Take N Taste,1,New Delhi,3/30| Double Storey| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,North Indian| Chinese,Indian Rupees(Rs.),No,Yes,No,No,1,15,400,3.1
307369,Taxi Bar & Cafe,1,New Delhi,G-15/B| Ground Floor| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,North Indian| Chinese| Fast Food,Indian Rupees(Rs.),Yes,Yes,No,No,2,732,800,3.3
308811,The Little Diner,1,New Delhi,H-15| Shop 5| Near NDPL Office| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,Continental| Chinese| Italian| Cafe,Indian Rupees(Rs.),Yes,Yes,No,No,2,430,800,3.4
18273624,Cafeteria & Co.,1,New Delhi,G 14| Hudson Lane| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,Continental| Mexican,Indian Rupees(Rs.),No,No,No,No,2,1136,900,4.6
18175303,Burger Point,1,New Delhi,Shop 3| B-35/B| Single Storey| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,Burger| Fast Food,Indian Rupees(Rs.),No,No,No,No,1,114,300,3.8
310532,Cafe All-Inn,1,New Delhi,F-16 B| 1st Floor| Hudson Lane| Opposite NDBL| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,Cafe| Mexican| Italian| North Indian| Chinese,Indian Rupees(Rs.),No,No,No,No,2,429,600,3.8
312420,Chowringhee,1,New Delhi,C 29 B| Near HDFC Bank| Main Road| Vijay Nagar Colony| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,Fast Food,Indian Rupees(Rs.),No,Yes,No,No,1,65,250,3.5
308155,Flamess Restaurant & Cafe Village,1,New Delhi,G-15| 1st Floor| Near Laxmi Diary| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,North Indian| Chinese| Continental| Italian| Mexican| Lebanese,Indian Rupees(Rs.),No,Yes,No,No,2,349,700,3.5
305856,Jack 'n' Chill,1,New Delhi,F-19| 1st Floor| Opposite NDPL Office| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,American| Italian| Cafe,Indian Rupees(Rs.),No,No,No,No,2,480,500,3.6
308950,Kake Di Hatti,1,New Delhi,G-20| Near Traffic Signal| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,North Indian,Indian Rupees(Rs.),No,No,No,No,1,314,400,3.6
17977767,Mad Monkey,1,New Delhi,Shop 3| H-15| Opposite NDPL Office| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,Cafe| Continental| Italian,Indian Rupees(Rs.),Yes,Yes,No,No,2,344,800,3.7
18359288,Manohar Cakes & Bikaneri,1,New Delhi,C 28-29| Double Storey| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,Mithai| Fast Food,Indian Rupees(Rs.),No,No,No,No,1,18,150,3.5
1199,Shagun,1,New Delhi,F-16| Opposite NDPL Office| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,Chinese| Thai| Tibetan| Japanese,Indian Rupees(Rs.),No,Yes,No,No,2,419,800,3.9
312365,Shyam Chaat Bhandar,1,New Delhi,Shop 1| Main Market| Near Gurudwara| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,Street Food,Indian Rupees(Rs.),No,No,No,No,1,27,150,3.5
17989097,Telegram,1,New Delhi,F-21/B| Opposite NDPL Office| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,Cafe| North Indian| Continental| Chinese,Indian Rupees(Rs.),No,Yes,No,No,2,359,700,3.5
18233584,The University Bistro,1,New Delhi,F-15| Opposite NDPL Office| Hudson Lane| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,Cafe| Italian| Continental| Mexican| Mediterranean,Indian Rupees(Rs.),No,Yes,No,No,2,555,500,3.6
18241524,736 A.D.,1,New Delhi,G-15/B| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,North Indian| Continental| Italian| Chinese,Indian Rupees(Rs.),No,No,No,No,2,506,900,4.1
301700,Big Yellow Door,1,New Delhi,H-8 B| Near GTB Nagar Metro Station| Opposite Hudson Lane's NDPL Office| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,Cafe| Italian| Fast Food,Indian Rupees(Rs.),No,No,No,No,2,3986,600,4.3
303849,Mr. Crust Bakers,1,New Delhi,B-29/B| Opposite Mother Dairy| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,Bakery| Desserts| Fast Food,Indian Rupees(Rs.),No,No,No,No,1,741,400,4.2
18258484,Phonebooth Caf?,1,New Delhi,G-14 B| Hudson Lane| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,North Indian| Continental| Chinese| Italian,Indian Rupees(Rs.),No,Yes,No,No,2,636,800,4.1
18157386,Tony's,1,New Delhi,C-23| Single Storey| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,Fast Food,Indian Rupees(Rs.),No,Yes,No,No,1,163,200,4.4
18455949,Wake 'n' Bake Cafe,1,New Delhi,D-6A| Single Storey| Vijay Nagar| New Delhi,Vijay Nagar,Vijay Nagar| New Delhi,Fast Food| Bakery,Indian Rupees(Rs.),No,No,No,No,1,90,350,4
18337907,Gabbar Di Hatti,1,New Delhi,R-39| Opposite Metro Pillar - 47|  Shakurpur| Vikas Marg,Vikas Marg,Vikas Marg| New Delhi,North Indian| Mughlai,Indian Rupees(Rs.),No,No,No,No,1,19,300,3.4
18441677,Chennai Express,1,New Delhi,H Block| Vikas Marg| New Delhi,Vikas Marg,Vikas Marg| New Delhi,Chinese| South Indian,Indian Rupees(Rs.),No,No,No,No,1,0,300,1
18355037,1990's,1,New Delhi,KG-1/423| Ground Floor| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,North Indian| Mughlai,Indian Rupees(Rs.),No,No,No,No,1,15,250,3.3
18124369,Amul Cafe,1,New Delhi,142A| GG-1| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,Desserts| Fast Food,Indian Rupees(Rs.),No,No,No,No,1,23,300,3.3
18221405,Burger Point,1,New Delhi,A-34| Near NIIT| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,Burger| Fast Food,Indian Rupees(Rs.),No,No,No,No,1,28,300,3.4
302166,Buta Singh Da Dhabba,1,New Delhi,Shop 617| Site 1| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,North Indian,Indian Rupees(Rs.),No,No,No,No,1,14,150,2.8
8696,Cafe Amigo,1,New Delhi,G-13| Pratibha Tower| PVR Complex| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,Cafe,Indian Rupees(Rs.),No,No,No,No,1,41,400,3
6925,Cafe Coffee Day,1,New Delhi,C 9| New Krishna Park| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,Cafe,Indian Rupees(Rs.),No,No,No,No,1,16,450,3
300459,Cake Palace,1,New Delhi,17 A| DG 2| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,Bakery,Indian Rupees(Rs.),No,No,No,No,1,11,200,2.7
2403,Carara,1,New Delhi,19| G Block Community Centre| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,North Indian| Chinese,Indian Rupees(Rs.),No,No,No,No,2,20,500,2.6
8695,Channi Pishori Chicken,1,New Delhi,29| J Block| LSC| DDA Market| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,Mughlai,Indian Rupees(Rs.),No,No,No,No,1,55,400,3.3
311396,Chatkora Food N Snacks Corner,1,New Delhi,Shop 15| H-3 Block| DDA Lal Market| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,Fast Food,Indian Rupees(Rs.),No,No,No,No,1,6,350,2.9
18333392,Chetana Bakes,1,New Delhi,Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,Bakery,Indian Rupees(Rs.),No,No,No,No,1,6,400,3
18287378,Chily Hut,1,New Delhi,Shop 3 & 6| Ground Floor| G Block| PVR Sonia Complex| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,Chinese| North Indian,Indian Rupees(Rs.),No,No,No,No,2,20,750,3.2
307195,De' Bistro,1,New Delhi,F-1| 1st Floor| PVR Complex| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,Chinese| Fast Food,Indian Rupees(Rs.),Yes,No,No,No,2,16,850,3.3
300440,Deep Bakers,1,New Delhi,DG 3/341| Near Mahindra Apartments| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,Fast Food| Bakery,Indian Rupees(Rs.),No,No,No,No,1,17,100,3.2
4793,Delhi 6,1,New Delhi,54-A/3| Central Market| Budhela| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,North Indian,Indian Rupees(Rs.),No,No,No,No,1,44,350,2.6
18478982,Finest Pizzeria,1,New Delhi,Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,Pizza,Indian Rupees(Rs.),No,Yes,No,No,2,5,600,3.1
18322639,Food Lab,1,New Delhi,Shop 1| F-233| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,Chinese| Biryani| North Indian,Indian Rupees(Rs.),No,No,No,No,1,5,300,3
18285737,Goli Vada Pav No. 1,1,New Delhi,Shop 3A| Ground Floor| Pocket GG1| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,Street Food,Indian Rupees(Rs.),No,No,No,No,1,26,100,3.3
18204810,Grover Sweets,1,New Delhi,KG-1/19| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,Mithai| Street Food,Indian Rupees(Rs.),No,No,No,No,1,8,100,3.1
301380,Hema Chinese Foods,1,New Delhi,33| F Block| Galaxy Market| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,Chinese,Indian Rupees(Rs.),No,No,No,No,1,21,300,3.3
18277000,Hunger Stop,1,New Delhi,Shop 17| DDA Market| M Block| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,North Indian| Mughlai,Indian Rupees(Rs.),No,No,No,No,2,13,600,3.2
300461,Ishwar Sweets,1,New Delhi,KG-1/411| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,Chinese,Indian Rupees(Rs.),No,No,No,No,1,33,300,3.4
3654,Kathi Express,1,New Delhi,598| Site 1| A Block| Opposite NIIT| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,Fast Food| Chinese,Indian Rupees(Rs.),No,No,No,No,2,33,500,2.6
18264996,Kream's,1,New Delhi,Shop 6| D-121| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,Bakery| Fast Food| Pizza,Indian Rupees(Rs.),No,No,No,No,1,8,200,3.1
301377,Madras Cafe,1,New Delhi,1| H Block| DDA Market| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,South Indian| Fast Food,Indian Rupees(Rs.),No,No,No,No,1,33,300,3.3
8680,Mandeep Punjabi Rasoi,1,New Delhi,H 1| DDA Market| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,North Indian,Indian Rupees(Rs.),No,No,No,No,1,10,200,3
18246995,Masti Curry,1,New Delhi,Unit No- 2| F234| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,North Indian,Indian Rupees(Rs.),No,Yes,No,No,1,31,350,2.8
4785,New Madras Cafe,1,New Delhi,KG 1/403| Main Market| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,South Indian| Fast Food,Indian Rupees(Rs.),No,No,No,No,1,34,300,3.1
2402,Pakwan,1,New Delhi,Opposite PVR Cinema Ticket Counter| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,Chinese| North Indian,Indian Rupees(Rs.),No,No,No,No,2,20,600,2.8
300406,Patiala Shahi Soups,1,New Delhi,17| J Block| DDA Market,Vikaspuri,Vikaspuri| New Delhi,Mughlai,Indian Rupees(Rs.),No,No,No,No,1,12,300,3.1
311390,Pizza Yum,1,New Delhi,AG-1| Shop 2| DDA Mini Market| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,Pizza| Fast Food,Indian Rupees(Rs.),No,No,No,No,2,24,650,3.1
4164,Polka Pastry & Snack Bar,1,New Delhi,GG-II/7-A| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,Bakery| Fast Food,Indian Rupees(Rs.),No,Yes,No,No,1,44,350,2.7
18365391,Red Hot,1,New Delhi,KG-1/88| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,North Indian,Indian Rupees(Rs.),No,No,No,No,1,15,350,3.3
8508,Republic of Chicken,1,New Delhi,1/423| KG Block| Main PVR Road| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,Raw Meats| Fast Food,Indian Rupees(Rs.),No,No,No,No,1,17,400,3.1
1305,Sai Ann Kutir,1,New Delhi,5| F Block| DDA Market| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,Chinese| North Indian,Indian Rupees(Rs.),No,No,No,No,1,37,400,2.8
18245289,Saravana South Indian Hut,1,New Delhi,GG-2-3-A| New Durga Mandir| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,South Indian,Indian Rupees(Rs.),No,No,No,No,1,10,250,3.2
18057797,Sardar Pure Meat Shop,1,New Delhi,GG 1/ 143 A| PVR Road| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,Raw Meats| Fast Food,Indian Rupees(Rs.),No,No,No,No,1,9,300,3.2
300472,Shama Chicken Corner,1,New Delhi,601| Side 1| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,North Indian| Mughlai,Indian Rupees(Rs.),No,No,No,No,1,23,400,3.1
18247014,Shan E Punjab,1,New Delhi,Shop G-1| Solider Tower| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,North Indian| South Indian,Indian Rupees(Rs.),No,No,No,No,2,23,550,3.4
4790,Shanghai Nights,1,New Delhi,PVR Cinema| Near ICICI Bank| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,Chinese,Indian Rupees(Rs.),No,No,No,No,1,11,450,2.8
8707,Shree Ram Sweets & Bakers,1,New Delhi,C1-401| Janta Flat| Hastal LIG Flat| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,Mithai,Indian Rupees(Rs.),No,No,No,No,1,4,100,3
302183,Sindhi Kulfi Wala,1,New Delhi,PVR Road| Vikaspuri| New Delhi,Vikaspuri,Vikaspuri| New Delhi,Desserts,Indian Rupees(Rs.),No,No,No,No,1,4,100,3
